Super Bowl	14240	12.436488024567948
first-class cricket	5797	12.402862967142074
Salt Lake	13697	12.395765418933758
Ice Hockey	5216	12.387298463686607
\ t	110564	12.383428437310293
Winter Olympics	15776	12.367878205431067
Big Brother	7056	12.364621025288884
Red Sox	11710	12.35663757185286
science fiction	27756	12.343428721846736
Marine Corps	16344	12.33604456672366
W. Bush	12956	12.333044656126964
F. Kennedy	8472	12.325219056692955
square mile	57875	12.313207543036723
Holy Spirit	5088	12.305852120532139
per capita	36759	12.253479627447366
van der	6529	12.242999605717124
Great Depression	10090	12.237068206325786
shortly thereafter	7070	12.233486195766513
commanding officer	5968	12.23113922569796
Tampa Bay	9462	12.217775596582808
Earned run	5679	12.208010432782809
Coast Guard	12221	12.206335386358308
comic strip	6922	12.189851100824056
Texas A&M	5076	12.176079052565495
Dominican Republic	9171	12.174604868378873
Santa Barbara	7555	12.172005367231424
tropical storm	7047	12.167987499641832
Infantry Regiment	9049	12.138279967384573
Saint Petersburg	8041	12.10491227232385
Navy Yard	6105	12.100302954728848
wo n't	9577	12.09091094627993
Iron Age	5445	12.090544459073342
Film Festival	38114	12.079756889792758
Star Wars	10610	12.070297493273108
San Diego	43801	12.051034674238236
San Francisco	83370	12.046005880301351
Natural History	7188	12.044765042104538
Czech Republic	22057	12.004071101682289
Ottoman Empire	13276	12.002390641212644
Heavyweight Championship	6065	12.001514403574179
concentration camp	6895	11.999643283929736
Air Force	92015	11.994829312427317
Advisory Committee	7245	11.990704097712353
Distinguished Service	5572	11.98870319133269
Privy Council	5417	11.978697191010507
° F	7686	11.973893496673359
per cent	12062	11.969979953981163
couples living	38030	11.96310487951654
literacy rate	7818	11.96139261613506
Red Wings	5688	11.951452431948004
vice president	12349	11.947096210636417
silver medal	15513	11.933727140373469
Lieutenant Colonel	6223	11.929210636849488
wholly owned	5066	11.925369115301766
° C	19741	11.902501587856284
Atlantic Ocean	10126	11.896638762526505
married couples	41832	11.894620213124432
Best Actress	5920	11.894022058357388
wide receiver	7267	11.885157879770821
km ²	149103	11.87042958679936
Post Office	11671	11.849722173356513
motion picture	8726	11.811428196223178
Native Americans	9820	11.79748440143541
housing units	42480	11.794939322868121
positive reviews	10242	11.781301015391039
Louis Cardinals	5026	11.7659044144272
20th Century	8875	11.758661879618597
# ifeq	6105	11.720457989398541
# E9E9E9	8977	11.720193407419815
# FFFFFF	14363	11.71832818322221
# expr	8101	11.718259354321983
Old Testament	5662	11.713092581870956
FA Cup	15998	11.70851344280498
\/ sq	6949	11.707305040802492
Ca n't	9491	11.703033262491271
gold medal	22279	11.6978843286828
Games pitched	5809	11.686115053083496
privately owned	6678	11.681429634112485
dark brown	5556	11.675508265436823
LDS Church	5597	11.672231786831318
Great Lakes	7574	11.671717841617875
Olympic Games	15361	11.671554386160064
shortly afterwards	5811	11.666965270480647
Brigadier General	5708	11.654920281285744
t \	66614	11.65244404126878
law enforcement	15150	11.631893004258481
Virgin Islands	5304	11.60209614654532
Game Boy	6219	11.599722427213832
Force Base	10937	11.596257341503907
Bill Clinton	6856	11.595723119508
en route	10554	11.594501533866682
touchdown pass	6021	11.594392477808785
Attorney General	14557	11.57301429826212
Political Science	6099	11.571549720105127
Henry VIII	6197	11.567043831977559
Executive Officer	5596	11.566783200411587
Vice President	22335	11.540139591853608
Broadcasting Corporation	5686	11.539566392225158
Best Actor	5260	11.53682322092767
human beings	6324	11.516593922231845
vast majority	9213	11.50667571528557
Communist Party	24941	11.497170985806626
Computer Science	6205	11.493295664062865
Saturday Night	6573	11.48375830922935
census-designated place	7710	11.48324912835409
-RCB- -RCB-	26588	11.457518329120681
batting average	8247	11.454569687038667
West Indies	14569	11.452047339665084
Business Administration	5936	11.438901984690506
real estate	20976	11.438486069211931
Emmy Award	6026	11.434550726447753
White Sox	7363	11.428832539529088
San Jose	12920	11.42024209303145
Grammy Award	8014	11.41477084124128
Dungeons &	5019	11.411023101921314
machine gun	8878	11.408690737316654
Episcopal Church	7696	11.394404307517823
General Motors	6112	11.393665874670232
Ai n't	5010	11.389656982496227
revolves around	6658	11.381990667374595
unincorporated community	18197	11.380086731509188
Pacific Ocean	11626	11.375520164805334
Historical Society	8381	11.369710765138434
Roman Catholic	47892	11.36664031627041
shut down	14132	11.341167176979996
ca n't	21880	11.322615468696895
Golden Age	5409	11.321024748889364
Hot 100	23116	11.320274436420478
average density	37439	11.315662008223786
closely related	15319	11.308170998504247
Local Government	10513	11.295581793290996
square miles	51567	11.291760814044315
elder brother	7365	11.286609365795268
Long Beach	9068	11.285992150158355
bonus tracks	5390	11.266204984403178
Far East	9346	11.264020995337543
Presbyterian Church	7435	11.251934839761208
de Janeiro	11119	11.250883493773411
non-profit organization	9341	11.2502648121526
Top Ten	5256	11.247228236539197
twentieth century	14159	11.242159567616032
golf course	7912	11.239099317861001
Cricket Club	9084	11.234229294219803
Daily News	5740	11.223893007638612
nineteenth century	14206	11.213994717021919
Big Ten	6342	11.21238896205257
de facto	10253	11.20938381222169
gold medals	5672	11.208317039748382
Great Britain	35693	11.202583925351687
West Ham	5995	11.202218444800561
Gold Medal	5083	11.192001971059202
punk rock	7176	11.183118360179472
Commonwealth Games	7113	11.182314605231893
governing body	7707	11.181456537060944
Do n't	26554	11.140088045335148
nuclear weapons	6013	11.134465481707206
Soviet Union	50569	11.134123257198437
younger brother	21838	11.129623337698293
Lieutenant Governor	7494	11.112417638134971
St. Petersburg	11289	11.105883177216178
You 're	9304	11.104566830012127
Northern Territory	5306	11.101494430364365
19th century	79950	11.100903791073922
civil parish	13064	11.099401203979092
We 're	6278	11.096631179871826
Cape Town	8956	11.090354343411308
poverty line	36830	11.06653619505057
Chief Executive	8877	11.066285624448415
UK Singles	10462	11.058061402944526
someone living	24454	11.033072557752156
rugby league	14219	11.03057349850384
Virgin Mary	6328	11.02274601940201
Northern Ireland	31308	11.006340958007032
eldest son	15685	10.99760802147624
health care	19313	10.997192636569094
Catholic Diocese	5260	10.993239605655356
Art Gallery	6977	10.972223340687854
press conference	7402	10.971784685624401
Hot Country	5685	10.971302666088082
Queen Elizabeth	11845	10.964206573517854
20th century	63479	10.959167818194098
I 'm	41700	10.958062384176829
Noctuidae family	7155	10.952457220290555
Chief Justice	11592	10.949707907550344
Wall Street	10439	10.943018625437352
congressional district	7231	10.942940944218446
Greater Poland	6854	10.913913379413051
mental health	6585	10.906827865582047
Main Line	7010	10.902011382888759
League Baseball	26984	10.899614475820607
Hockey League	27298	10.898482405101106
Public Schools	6311	10.89798307448244
administrative district	55683	10.89277379053973
Golf Club	5152	10.891760061071025
\ N	14259	10.888580838222062
Grammar School	11991	10.881699741055153
de los	6586	10.87720535824888
San Antonio	15982	10.87205001837176
bass guitar	7076	10.867245554612934
Billboard 200	7666	10.853760446819887
Formula One	11684	10.852561264946191
Santa Maria	6061	10.845308116902062
BBC Radio	14914	10.83862757731717
presidential election	12059	10.836411828694214
educational institutions	5122	10.833890481764993
eighteenth century	5053	10.823368116066401
St. Louis	42902	10.816205149238046
Premier League	30582	10.796323898268676
18th century	35408	10.793540390758539
UEFA Cup	8029	10.789588251353512
Infantry Division	13802	10.781371187456365
Qur `	7266	10.754056557371355
North Carolina	58830	10.752632542490959
More recently	10883	10.751534748062495
1st Baron	5078	10.74936871965958
Gold Coast	6220	10.74416248080158
versus $	34156	10.73246579003654
Executive Director	6676	10.730599465185998
magnetic field	6987	10.724829819334644
National Register	31945	10.723059074178373
Civil War	56237	10.722361131373992
Labor Party	26848	10.72158154521587
per square	60007	10.717664063336434
1st Battalion	5038	10.710019285489937
Socialist Party	9179	10.703939414161074
lies approximately	21232	10.684414479905394
living alone	24907	10.67591424455301
17th century	26745	10.659107041335387
armed forces	12129	10.653439357219396
husband present	37249	10.65180074681655
early 1900s	5656	10.648354525820286
de la	51072	10.644925643347834
performing arts	5806	10.642124878324108
call letters	7933	10.639388200685874
Basketball Association	7551	10.633040369819373
Methodist Church	6664	10.629849500833869
wide variety	18743	10.627723796871193
executive producer	7825	10.624720401404437
Top 40	12037	10.62471947923116
free agent	14009	10.616468468154205
fictional character	12432	10.605667625804784
Football League	64521	10.602410576414213
guest appearances	6337	10.598339053845903
Democratic Party	28863	10.593550887711958
elementary schools	6001	10.583897566177884
climate change	8834	10.583567242947137
average literacy	5502	10.571516870067082
Public Library	8227	10.56941014135483
16th century	23032	10.56071800406016
Social Democratic	6898	10.556479426667089
role-playing game	5460	10.549016508387611
Athletic Association	7781	10.543432434106565
Orthodox Church	10907	10.535959303339975
currently resides	5852	10.53292493860534
High School	176120	10.52905157775693
International Airport	24286	10.521450030475082
Long Island	15502	10.519179905199152
stepped down	5541	10.513045978487606
Conservative Party	13415	10.503609303948219
Middle East	26720	10.501806631141429
Nazi Germany	9051	10.500240838954548
Indian Ocean	9162	10.49866238285252
linked here	6780	10.498591084393357
General Manager	6390	10.49766833863982
San Juan	12477	10.495165218606436
chief executive	7221	10.49219024052755
Liberal Party	17190	10.47841524620047
natural gas	10636	10.476535973477446
• \	15495	10.469872866147137
northern terminus	5475	10.468816860487623
wide range	24528	10.463107378833442
Poland Voivodeship	8018	10.454428974791133
James Bond	5674	10.453130296334136
NCAA Division	8910	10.45166489964612
head coach	38220	10.44323477884313
Medical Center	10996	10.443125706629777
nervous system	5923	10.437413334926436
Holy Roman	9648	10.427193108275013
heavy metal	9079	10.42596531042186
United States	719664	10.425054230623044
heart attack	13940	10.415572139357723
San Pedro	6565	10.411038312937265
Elementary School	14143	10.409156765243086
West Bengal	7486	10.399271323893656
Cold War	11493	10.395391018080977
almost exclusively	5905	10.392087530231848
British Isles	5019	10.38782688223818
singles chart	6068	10.381449799813483
Legislative Council	7667	10.380293115364998
Main Street	12726	10.37836620175474
Champions League	12662	10.371380636247133
Air Base	6820	10.366737354479778
Grand Final	7330	10.36618998643829
you 're	8426	10.360852420537366
Washington Post	9983	10.359851561393747
box office	12424	10.358433384279666
Stanley Cup	8867	10.356900907582121
Baptist Church	7396	10.35108422854061
1st Earl	6273	10.348146173933317
Soccer League	10792	10.342922551688487
aircraft carrier	5200	10.336041421972318
million dollars	8390	10.333766170072243
North Dakota	11171	10.326659552446195
Even though	13667	10.318776279218925
category contains	16206	10.318245833576547
FIFA World	17336	10.314111632593065
professional wrestling	5815	10.308762375259949
household size	9259	10.303274730143752
Service Medal	5176	10.30034511295851
post office	20909	10.293876318360008
bgcolor =	61896	10.290745057505326
valign =	21920	10.29070666122952
colspan =	46420	10.290620750200164
rowspan =	46572	10.290033091632399
align =	401440	10.279269634106484
Bay Area	8467	10.275856508723079
no longer	77398	10.265165800937652
Major League	34482	10.264068888571302
fair use	48482	10.263590923401939
+ +	7697	10.261241013886634
= Strikeouts	5914	10.260662858461773
21st century	11261	10.246799522427452
regional capital	14034	10.24455638899044
Security Council	10144	10.244016471532017
Victoria Cross	5691	10.2435262703978
minor league	15734	10.241093353507265
Pacific Railroad	5125	10.235334006797792
raise money	5018	10.23158761278412
For instance	17556	10.229944845327486
15th century	15597	10.225589550171685
comic book	19747	10.223091448718513
may refer	158110	10.222312810090964
human rights	23482	10.215165851986745
call sign	5857	10.214957233976955
New Yorker	5502	10.204580803156995
Challenge Cup	5481	10.204487407269172
Executive Committee	6302	10.20319461031023
South Africa	70578	10.201061366511576
assistant coach	9310	10.197717016619462
New Zealand	131364	10.196375697181384
ethnic groups	8117	10.186310224953514
Native American	47772	10.184226339958725
make sure	6299	10.182290763794393
younger sister	6583	10.178584803774635
13th century	15407	10.168584213684383
Military Academy	7507	10.158190082727307
Borough Council	5201	10.15573516313301
= Earned	5986	10.152371040055963
task force	6187	10.148690506369611
14th century	14069	10.144558850339715
African Americans	6579	10.138760221455767
fourth quarter	6070	10.136301072711172
professional footballer	10046	10.127345199763157
foreign policy	9158	10.126443186053564
New York	512842	10.105437404445201
New Orleans	36372	10.1048001196827
For example	92103	10.096916921402272
electoral district	8563	10.096794729991366
Red Cross	8774	10.089165274222637
Public Health	5783	10.083368216340984
Primary School	11447	10.079262283842297
we 're	6150	10.070601951819405
trade union	7130	10.06996681465473
South Dakota	10706	10.068291516766127
Trinity College	9018	10.058437248364202
Penn State	6226	10.04889367989579
sea level	23858	10.040521810373441
Kansas City	23339	10.033089459304488
drinking water	6013	10.023565149281275
South Wales	46600	10.021953982611254
War II	134852	10.0215676488555
Royal Navy	25055	10.010973076866868
York Yankees	6424	10.010832228867326
San Luis	5019	10.009331815574162
Secondary School	9567	10.003197573928345
South Korea	27774	9.998989524054691
Revolutionary War	7889	9.997981314146799
Catholic Church	29741	9.994095629736357
# tag	8090	9.992380078495946
civil rights	11136	9.991798180317794
1.5 million	5712	9.990999202557159
Queen Victoria	7250	9.990625319006194
= Losses	7569	9.985049133328975
subject matter	7016	9.98320570235698
railway station	42458	9.981520472099305
Grade II	5912	9.980445092076716
I Am	5889	9.97805817145418
British Columbia	35989	9.976953829574335
daily newspaper	5055	9.976807195447849
= Wins	7586	9.975543635988748
New Jersey	81751	9.9749783441999
Roman Empire	13626	9.973739657499916
rather than	127120	9.971340074867776
World War	246130	9.969220655229565
now defunct	5637	9.967098399144469
All Saints	5006	9.963254080035224
West End	9849	9.960270729203291
set aside	5447	9.95998543452407
York Times	38771	9.955437133447852
Washington D.C.	6228	9.954160440349881
million viewers	6527	9.951094509978658
web site	9114	9.932712587229563
12th century	12978	9.931701460727053
active duty	5811	9.926824186089698
private sector	7366	9.923668501523007
car accident	5619	9.92278119584297
United Kingdom	111446	9.916741015872757
General Staff	6241	9.91114088917996
Graduate School	5790	9.909220969587746
radio stations	16098	9.903310981620475
I am	22406	9.902172432120887
population density	34539	9.900638690496844
I 've	15222	9.892766563585615
Papua New	7629	9.890025721867461
above sea	15894	9.877781391183818
U.S. fair	22837	9.876889010291835
U.S. Representative	6769	9.876854379591892
almost entirely	7730	9.876402901160326
public domain	12794	9.87629196798704
R&B \/	5913	9.870900795805367
presided over	6996	9.868347522594947
59.5 %	5003	9.86324944268213
closely associated	5010	9.859573055634813
General Assembly	16183	9.85454797665655
& Co.	11730	9.854534154798568
SO =	6239	9.851836537048696
metropolitan area	11298	9.851679649109775
Foreign Minister	5026	9.84893023276353
Football Club	16877	9.846463143606725
Music Awards	9061	9.83945344748079
States Census	25915	9.834678796098606
Rugby League	10090	9.822593415504322
centered around	6178	9.816218724579688
general election	42571	9.812719091979817
United Nations	43096	9.810328578581098
laid down	12587	9.809126756790608
Asian Games	5138	9.80815065435041
' í	5959	9.801914468367366
short stories	15269	9.795353193193419
Russian Federation	5017	9.793293863277809
id =	5264	9.78415239350653
newly formed	9874	9.783745581231049
\/ km	62175	9.782857463611226
years ago	35475	9.782813771308055
average household	9519	9.781099065222113
George W.	13321	9.781045145097485
early 2000s	7573	9.770077317122654
police officers	8527	9.769381691594292
commonly referred	9050	9.768753963642094
War I.	14904	9.767125124066068
gave birth	8927	9.765571364131375
South Carolina	34020	9.765434391851725
record label	21151	9.762631070007952
Rio de	11803	9.761877906314695
department store	5965	9.75187018279662
Police Department	7790	9.745488765459635
Cup Final	8712	9.744656675394591
picked up	23362	9.73348126722237
Prince Edward	7055	9.73008507221406
natural resources	5355	9.719164785439304
Angeles Times	8096	9.717361033529542
higher education	17581	9.70886198810661
police officer	9778	9.689947561469605
best remembered	5114	9.686107138449074
county seat	11958	9.676887719026398
North America	72819	9.668397611399906
C +	5275	9.668260149413866
London Borough	5540	9.667965062781581
contains articles	11083	9.667269392361263
URL URL	6277	9.665989388773978
Latin America	16362	9.661667597130394
once again	48484	9.658291919263013
Historic District	8881	9.656250853784432
Bahá '	8807	9.65526431391747
limited edition	8403	9.651347351705736
Rather than	7385	9.648947502754694
light rail	5284	9.628211896526514
Railway Station	5717	9.615087880668918
great deal	13163	9.611286322709887
death penalty	6730	9.608282216206215
alternative rock	6392	9.60642052158808
living together	39041	9.60460355692264
league baseball	7121	9.599709245055234
Imperial Japanese	5318	9.596600025964353
teamed up	8074	9.595457601417538
New Guinea	16273	9.595311431643319
Democratic Republic	8870	9.589180728295263
million copies	11044	9.581405001669317
rural areas	10039	9.58028052309303
Opera House	7139	9.578897172845863
Mississippi River	9345	9.576508871847661
elementary school	10933	9.572692430264057
popularly known	5527	9.572095367597068
professional ice	9721	9.570142356313724
De La	5425	9.570098192386018
n't want	10021	9.568692699506768
parish church	10921	9.564252891931032
National Guard	14130	9.564223594150983
Australian rules	8530	9.56273314559065
New Brunswick	14422	9.55248922878241
shopping center	8535	9.543051950751671
take advantage	8296	9.540940390543009
secondary education	8130	9.540250542262346
late 1940s	5793	9.540194400875468
music videos	9282	9.537322029994659
New Testament	12302	9.52615809553268
inducted into	17971	9.524607263199945
West Virginia	25908	9.52112408662292
economic growth	6097	9.520776146215209
subdivided into	8795	9.507125299259817
Air Forces	5098	9.502175013155941
what happened	7253	9.491209998594066
West Coast	15187	9.488423731216654
boarding school	6175	9.485823031872357
ground floor	5873	9.485588568554665
large amounts	6340	9.475433454943477
field goal	16649	9.47466923515822
New Hampshire	22401	9.468046360302534
professional baseball	7882	9.466128819134434
source code	5290	9.462251186647329
lead vocals	5441	9.453855346445899
computer science	6785	9.448726802949167
Third Division	5127	9.445084502300123
lead singer	11532	9.44114240749469
found guilty	7499	9.422874932545872
Country Club	5625	9.42109336330499
full-length album	5664	9.416981691549458
developing countries	5699	9.407711383720883
parent company	6797	9.405611324745163
currently plays	21876	9.402222147156808
laws because	21879	9.400037763798386
St Mary	8910	9.398672796123638
political parties	11199	9.397593347344433
Black Sea	6864	9.392857803870525
per hour	7279	9.392622468162104
Cornell University	6191	9.38611156179239
Stanford University	9012	9.380584368983849
looks like	6181	9.377576544789148
age 65	28547	9.375998882750308
I 'll	9490	9.368614547466057
class =	231990	9.368207487052592
mountain range	7456	9.360218402760715
sometimes referred	11613	9.350158073038195
takes place	30798	9.34788653378217
amongst others	5275	9.346177968754288
After graduating	11758	9.345753269224552
tennis player	5551	9.343744642545431
Republican Party	10239	9.341231551471722
Green Bay	8304	9.33249635368915
C. J.	5215	9.331159932201905
older brother	13129	9.329580241144471
pointed out	12036	9.322036311699986
west coast	10707	9.318497406248424
does n't	38259	9.317678784032585
11th century	7566	9.312466957717076
Roman Emperor	6442	9.309813820337135
hockey player	8414	9.296134399735738
compilation album	14245	9.295718604498054
programming language	6627	9.293326363863757
Naval Air	5231	9.28902735917648
Academy Award	13994	9.28707224243618
species worldwide	11873	9.284798220775583
dating back	8809	9.283203195383194
civil war	14201	9.279405700791507
New Haven	8728	9.274896648497899
Princeton University	7381	9.2715665287524
high profile	5368	9.270411039959965
Academy Awards	5676	9.267308598471509
late 1990s	15314	9.267160842994931
Street Journal	6019	9.265579003553183
hard rock	6043	9.263820330550566
studio album	44635	9.262498159314037
late 19th	16275	9.261142353276766
Yale University	9546	9.255736307886476
knocked out	7536	9.255151551586433
late 1980s	17103	9.238339266895762
secondary schools	6224	9.232138432333896
York Giants	5935	9.231678725798979
$ 100,000	6498	9.22930924180501
East Coast	9982	9.225066348856126
official website	9240	9.222934759308167
65 years	63677	9.221924380534453
radio station	40168	9.221088310333998
studio albums	5252	9.220455877813857
rock band	37011	9.216154724744131
Premier Division	5539	9.206229240387087
still alive	5724	9.204590627745027
Community College	10944	9.202298666301122
Southern California	14745	9.200304190034208
media attention	5042	9.1984225822704
State Route	20287	9.197480700838598
Pan American	6168	9.19739188481212
Research Institute	6974	9.19427343288552
Francisco Bay	6328	9.189900592781202
put forward	5343	9.189372355236666
200 m	5138	9.188161338598979
International Film	11766	9.187972368096133
U.S. Route	19726	9.183741721354714
tag team	8191	9.178917100769741
founding member	11972	9.169718721681209
Central Asia	6643	9.169589201254961
n't know	10033	9.16931913698787
Orange County	7578	9.167998091739502
World Championships	22694	9.163567720550722
dates back	10673	9.16132192904849
both sides	21874	9.157468525600425
no husband	37283	9.156572660683592
operating systems	5878	9.154231884785862
executive director	5396	9.150158424916773
Major General	10306	9.146241692836984
income tax	5025	9.143706595581317
York City	110939	9.14256455443657
PlayStation 2	5898	9.142451957893112
Second Division	10981	9.138929081115078
-- 09	11394	9.131685146419104
Shortly after	21791	9.123946800043083
professional basketball	7176	9.120775465075404
Second World	32009	9.119793783881047
Russian Empire	6767	9.117694877685805
late 1970s	14891	9.116590651299765
integral part	7008	9.112017814492807
2000 census	19331	9.111223449138963
Team Championship	5738	9.110508539517745
early 1990s	24262	9.105506562321079
carried out	46344	9.103371818030647
training camp	5779	9.102313083210108
I think	14255	9.100835447152273
Lieutenant General	5227	9.100799270433052
African American	47592	9.097910677923885
Harvard University	15398	9.097695977762138
basketball player	10165	9.093053954404489
late 1960s	13354	9.088374318510079
water supply	8616	9.08417634040413
use laws	23927	9.08359227676727
live performances	6876	9.083286537204302
east coast	8948	9.079559551891936
grew up	40635	9.078662471429213
took place	93509	9.077903337202113
18 living	37886	9.0778654536391
cm long	6718	9.07573939760223
federal election	9875	9.072996549873453
among others	31078	9.072491296163307
-- 08	10384	9.068854182047577
; SO	6209	9.068313090868518
Western Australia	19892	9.06379112436597
World Cup	63049	9.062331971828026
Michael Jackson	5267	9.057754629441241
spread out	39916	9.056030559684558
association football	8250	9.055524244518324
six months	20612	9.052343705051772
-- 07	9372	9.051019314454917
-- 06	8300	9.049475769194759
do n't	41780	9.049415813722687
Vietnam War	11944	9.04641353956382
Losses ;	6760	9.045400104355771
Christ Church	5652	9.043745412809576
divided into	54668	9.03636321476733
credits include	6195	9.035117027980034
next morning	8042	9.034766157299917
close friend	8437	9.014007057111531
most notably	26323	9.013658781787246
doing so	13455	9.008099394689179
English translation	6508	9.005854858199532
urban areas	6466	9.00428642435748
Wins ;	6585	8.994818136393095
cross country	7319	8.988770113177274
horror film	5797	8.988723855608416
listed below	6617	8.985146018441432
law firm	8483	8.967305512506572
even though	35511	8.966407334475175
century AD	6933	8.963784439260126
-- 05	6911	8.963537586629451
Eastern Europe	8701	8.94973522334521
state legislature	5305	8.944873710452951
Boston Red	5493	8.940764453790308
fewer than	7387	8.937759383961575
passes through	16523	8.937561446637348
less than	72419	8.934783599021468
First Division	15621	8.927893917373442
persons per	5195	8.919187795187353
open source	8611	8.9188788310297
late 1950s	8584	8.918233443697684
World Series	20474	8.917468970477048
European Union	18797	8.914894960691484
northern Poland	7718	8.912526250844422
